,python,jupyter,pandas,numpy,tensorflow,keras,sklearn,r,rstudio,tidyverse,java,c,c++,c#,fortran,sas,matlab,spss,stata,excel,hadoop,spark,hive,pig,scala,tableau,d3,bi,sql,nosql,mysql,postgresql,sql server,mongo,redis,cassandra,neo4j,html,css,javascript,ruby,php,api,aws,cloud,big data,machine learning,deep learning,ai,nlp,graph,data visual,predictive,model,data mining,simulation,forecast,statistic,math,computer science,economics,engineering,clearance,job,company,location,job title,Link,Employees size,Industry,Revenue,city,state
4340,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=05f54a60cb1cce39&fccid=9dbf661f5293a80e&vjs=3,Citizen,"New York, NY",Data Scientist,https://www.indeed.com/cmp/Citizen/,11 to 50,,,New York,NY
4341,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=0ff30ec28c5ac593&fccid=c659788ec6cc356e&vjs=3,Sensor Tower,"San Francisco, CA",Data Scientist,,,,,San Francisco,CA
4343,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=0ff30ec28c5ac593&fccid=c659788ec6cc356e&vjs=3,,,Data Scientist,,,,,,
4345,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=124b68d3b5773dc2&fccid=2847c91b0e0c3ebc&vjs=3,Reynolds Consumer Products,"Lake Forest, IL",IT Data Scientist-Manufacturing,https://www.indeed.com/cmp/Reynolds-Consumer-Products/,"1,001 to 5,000",Consumer Goods and Services,$1B to $5B (USD),Lake Forest,IL
4346,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=a1200da89938cc2f&fccid=6328b27691d3fdc3&vjs=3,,,Data Scientist,,,,,,
4347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=ed7d5db4606fbf02&fccid=26e916214f939c5b&vjs=3,,,Business Data Scientist - AdTech,,,,,,
4348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=2d564effc5c29e22&fccid=f37af6e0eae53880&vjs=3,Albertsons Companies,"Pleasanton, CA 94588",Data Scientist,https://www.indeed.com/cmp/Albertsons/,"10,000+",Retail,more than $10B (USD),Pleasanton,CA
4349,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,https://www.indeed.com/rc/clk?jk=f139c3bef115efdb&fccid=0d656958a7296d66&vjs=3,Swing Education,"San Mateo, CA 94402",Associate Data Scientist,https://www.indeed.com/cmp/Swing-Education/,11 to 50,Education and Schools,less than $1M (USD),San Mateo,CA
4350,3,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=a146948338c8d67e&fccid=0b74c73a7d280485&vjs=3,Chubb,"Jersey City, NJ",Jr. Data Scientist - Technology Associate Program,https://www.indeed.com/cmp/Chubb/,"10,000+",Real Estate,$100M to $500M (USD),Jersey City,NJ
4351,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/Apar-Technologies/jobs/Data-Scientist-cfb9206a70f8b2c7?fccid=9c7316f5b5a1c768&vjs=3,Apar Technologies,"Phoenix, AZ",Data Scientist,,,,,Phoenix,AZ
4365,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/Apar-Technologies/jobs/Data-Scientist-cfb9206a70f8b2c7?fccid=9c7316f5b5a1c768&vjs=3,,,Data Scientist,,,,,,
4400,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=6e8cb4a927e4904d&fccid=8c49e99f20f89e48&vjs=3,Walmart eCommerce,"Hoboken, NJ 07030",Staff Data Scientist,https://www.indeed.com/cmp/Walmart-Ecommerce/,"1,001 to 5,000",Internet and Software,$25M to $100M (USD),Hoboken,NJ
4401,2,0,1,1,0,0,0,2,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=c39dacff38327aa3&fccid=1639254ea84748b5&vjs=3,Facebook,"Menlo Park, CA",Data Scientist,https://www.indeed.com/cmp/Facebook/,"10,000+",Internet and Software,more than $10B (USD),Menlo Park,CA
4402,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,7,6,2,2,1,3,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=e9af75bf5684dbe1&fccid=a8bf01773951f319&vjs=3,Urban Air Trampoline Park,"Grapevine, TX 76051",Data Scientist,https://www.indeed.com/cmp/Urban-Air-Trampoline-Park/,51 to 200,,,Grapevine,TX
4403,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=d57c2ecf28d37921&fccid=e9c03ea5ebfe14ae&vjs=3,Schneider,"Green Bay, WI 54313",Data Scientist,https://www.indeed.com/cmp/Schneider/,"10,000+",Transport and Freight,$1B to $5B (USD),Green Bay,WI
4404,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,3,0,0,0,0,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=2282ccb951bab3da&fccid=ed999f8dff164823&vjs=3,FlyHomes,"Seattle, WA",Data Scientist,,,,,Seattle,WA
4408,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,1,1,1,0,0,2,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=073776d12c6a7644&fccid=3700c219e9e9398d&vjs=3,Zimmerman Advertising,"Fort Lauderdale, FL",Data Scientist,https://www.indeed.com/cmp/Zimmerman-Advertising/,"1,001 to 5,000","Media, News and Publishing",$100M to $500M (USD),Fort Lauderdale,FL
4409,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=3fc216be5ebbb7e7&fccid=71e1b00765cb6e2c&vjs=3,Sense Corp,Colorado,Snowflake Data Scientist,https://www.indeed.com/cmp/Sense-Corp/,51 to 200,Consulting and Business Services,$5M to $25M (USD),Colorado,
4410,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=0a2647ce464c5f2e&fccid=67ed93fffdf5c52d&vjs=3,Mid-Atlantic Permanente Medical Group PC,"Rockville, MD",Data Science Intern,,,,,Rockville,MD
4411,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,2,2,1,0,0,1,0,0,0,1,0,1,0,1,1,https://www.indeed.com/rc/clk?jk=1993820c88cd9940&fccid=b3cdb239148d18e6&vjs=3,"OneSource IT, Inc.","Washington, DC",Senior Data Engineer,,,,,Washington,DC
4412,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=331cf2afd6a59ac4&fccid=c6f55d1a97ef3c24&vjs=3,Fabuwood Cabinetry Corp.,New Jersey,Data Scientist,,,,,New Jersey,
4413,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=9c36fa4f3f4b02da&fccid=1639254ea84748b5&vjs=3,Facebook,"Menlo Park, CA","Data Scientist, Analytics - AR/VR Media",https://www.indeed.com/cmp/Facebook/,"10,000+",Internet and Software,more than $10B (USD),Menlo Park,CA
4414,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,2,0,0,2,1,2,1,2,0,https://www.indeed.com/rc/clk?jk=269b70ea23965c25&fccid=a3f737e511d9fc8c&vjs=3,Visa,"Bellevue, WA",Chief Data Scientist,https://www.indeed.com/cmp/Visa/,"10,000+",Banks and Financial Services,more than $10B (USD),Bellevue,WA
4415,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,0,0,0,1,0,0,0,0,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=30f4b3fc42fce0da&fccid=f5a628fb4dc10bb0&vjs=3,"Linc Global, Inc.","Sunnyvale, CA",Data Scientist,,,,,Sunnyvale,CA
4416,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=8141efa09435ec95&fccid=62962e7b20e362c4&vjs=3,Plasma Computing Group,"Dallas, TX 75234",Data Scientist Machine Learning Engineer,https://www.indeed.com/cmp/Plasma-Computing-Group/,,,,Dallas,TX
4417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=825c339b55aedecc&fccid=40b10851229aa5b4&vjs=3,Beech Acres Parenting Center,United States,Data Scientist,https://www.indeed.com/cmp/Beech-Acres/,51 to 200,,$5M to $25M (USD),United States,
4418,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,1,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=d1e07ee05575c314&fccid=b2700ac48860eba8&vjs=3,Prosper Funding,"San Francisco, CA",Data Scientist,,,,,San Francisco,CA
4419,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,2,0,0,1,https://www.indeed.com/rc/clk?jk=d4c9fcc0a056307a&fccid=fd03a1a845b02aae&vjs=3,Mitre Corporation,"McLean, VA",Data Scientist,https://www.indeed.com/cmp/Mitre-Corporation/,"5,001 to 10,000",Government,$1B to $5B (USD),McLean,VA
4420,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=69b6441991e6a5ba&fccid=6cd7bb13ae000608&vjs=3,,,Data Scientist,,,,,,
4422,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=69b6441991e6a5ba&fccid=6cd7bb13ae000608&vjs=3,Inspire11,"Chicago, IL",Data Scientist,,,,,Chicago,IL
4424,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,1,4,0,0,1,2,1,0,0,0,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=4648f232900d1c27&fccid=fe3dec87bf1db8bc&vjs=3,Qordoba,"San Francisco, CA",Data Scientist / ML Engineer,,,,,San Francisco,CA
4425,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,3,2,0,0,1,0,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=53e301242551f45a&fccid=76bce720eab9a7b0&vjs=3,DuPont,"Wilmington, DE",Digital Data Scientist,https://www.indeed.com/cmp/Dupont/,"10,000+",Consumer Goods and Services,more than $10B (USD),Wilmington,DE
4429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=efa82f7e4194dead&fccid=269420b9b62a41ba&vjs=3,nFolks Ltd,"Dallas, TX","Data Scientist -Dallas, TX",,,,,Dallas,TX
4430,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,2,2,1,0,1,0,https://www.indeed.com/rc/clk?jk=f1784ae8ecbc32b1&fccid=db9705308229f617&vjs=3,Broadcom,"San Diego, CA 92127",Data Scientist,https://www.indeed.com/cmp/Broadcom/,"10,000+",Computers and Electronics,$5B to $10B (USD),San Diego,CA
4431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=83ddfea8657747b9&fccid=cc94a6cc95d2cbd5&vjs=3,University Hospital,"Newark, NJ",Data Scientist,https://www.indeed.com/cmp/University-Hospital/,2 to 10,Health Care,$1M to $5M (USD),Newark,NJ
4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=b56c0142f03a823b&fccid=c734dc8b03fc4451&vjs=3,VF Corporation,"Costa Mesa, CA",Vans Associate Data Scientist,https://www.indeed.com/cmp/Vf-Corporation/,"10,000+",Consumer Goods and Services,more than $10B (USD),Costa Mesa,CA
4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=b56c0142f03a823b&fccid=c734dc8b03fc4451&vjs=3,VF Corporation,"Costa Mesa, CA",Vans Associate Data Scientist,,,,,Costa Mesa,CA
4437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=b56c0142f03a823b&fccid=c734dc8b03fc4451&vjs=3,,,Vans Associate Data Scientist,https://www.indeed.com/cmp/Vf-Corporation/,"10,000+",Consumer Goods and Services,more than $10B (USD),,
4438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=b56c0142f03a823b&fccid=c734dc8b03fc4451&vjs=3,,,Vans Associate Data Scientist,,,,,,
4457,1,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,1,0,3,1,0,0,0,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=5f54cb0192d925ce&fccid=05d6cb8b919478a9&vjs=3,,,Data Scientist/Data Analytics Practitioner,,,,,,
4458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,1,0,0,https://www.indeed.com/rc/clk?jk=6ffa122b3b7c9f6c&fccid=fd3bf966c35c9d7c&vjs=3,"Attorney General, Office of the","New York, NY 10005",Data Scientist - Medicaid Fraud Control Unit (NYC),"https://www.indeed.com/cmp/Attorney-General,-Office-of-the/",,,,New York,NY
4459,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,6,0,0,0,0,1,1,0,0,0,0,0,2,0,3,0,https://www.indeed.com/rc/clk?jk=bff8f84f21e4c531&fccid=fe2d21eef233e94a&vjs=3,"Amazon.com Services, Inc.","Herndon, VA",Sr. Data Scientist,https://www.indeed.com/cmp/Amazon.com/,"10,000+",Internet and Software,more than $10B (USD),Herndon,VA
4460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,5,0,0,0,2,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=60c278d5c45322b8&fccid=e5627ae4ca628ab2&vjs=3,CarMax,"Richmond, VA 23238",Sr. Data Scientist,https://www.indeed.com/cmp/Carmax/,"10,000+",Auto,more than $10B (USD),Richmond,VA
4461,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=3aefe63ad29cd37a&fccid=1639254ea84748b5&vjs=3,Facebook,"San Francisco, CA","Data Scientist, Legal",https://www.indeed.com/cmp/Facebook/,"10,000+",Internet and Software,more than $10B (USD),San Francisco,CA
4462,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,https://www.indeed.com/rc/clk?jk=78ccd128032e5830&fccid=2ec9e0488117aa05&vjs=3,Sutter Health,"San Carlos, CA",Data Scientist,https://www.indeed.com/cmp/Sutter-Health/,"10,000+",Health Care,$5B to $10B (USD),San Carlos,CA
4463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,https://www.indeed.com/rc/clk?jk=851924f0d73de573&fccid=8e766de34b635e9e&vjs=3,,,Data Scientist,,,,,,
4464,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=bb46e8da979d9906&fccid=76d4cf3f28c81122&vjs=3,Natera,"San Carlos, CA 94070",Data Scientist,https://www.indeed.com/cmp/Natera/,"501 to 1,000",Health Care,$100M to $500M (USD),San Carlos,CA
4465,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,7,0,1,1,1,0,0,https://www.indeed.com/rc/clk?jk=0488045ed4473017&fccid=c734dc8b03fc4451&vjs=3,VF Corporation,"Denver, CO",Data Scientist,https://www.indeed.com/cmp/Vf-Corporation/,"10,000+",Consumer Goods and Services,more than $10B (USD),Denver,CO
4466,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=43e08db1ee61b9ab&fccid=44a12684003d5fec&vjs=3,Fors Marsh Group,"Arlington, VA",Senior Data Scientist,https://www.indeed.com/cmp/Fors-Marsh-Group/,,,,Arlington,VA
4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,2,0,0,0,0,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=1683e8087ac14a44&fccid=4974627ac3bc5640&vjs=3,MRI Software,"Atlanta, GA 30326",Data Scientist,https://www.indeed.com/cmp/MRI-Software/,"1,001 to 5,000",Consulting and Business Services,,Atlanta,GA
4468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"https://www.indeed.com/company/OptivityX,LLC/jobs/Data-Scientist-8affdc68c438b469?fccid=8e1bdf48c72ff417&vjs=3","OptivityX,LLC","Conshohocken, PA 19428",Data Scientist,,,,,Conshohocken,PA
4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,2,0,0,2,1,https://www.indeed.com/rc/clk?jk=e42545a603e454f0&fccid=2f5a8f611b6bc20c&vjs=3,Atlas Research,"Washington, DC 20005",Data Scientist/Advanced SQL Developer,https://www.indeed.com/cmp/Atlas-Research/,51 to 200,Consulting and Business Services,,Washington,DC
4494,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=be5c82bd189b794c&fccid=f7b4fcc3fc83b5ad&vjs=3,Colsh Consultants,Tennessee,Data Scientist,,,,,Tennessee,
4495,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=8f7fa20152756b23&fccid=cc35f9c14f8799a9&vjs=3,ICF,"Washington, DC 20006",Data Scientist / Natural Language Processing (NLP),https://www.indeed.com/cmp/Icf/,"5,001 to 10,000",Consulting and Business Services,$500M to $1B (USD),Washington,DC
4499,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=59b78802f0ad155d&fccid=976d3ed0652d3499&vjs=3,"BioFire Diagnostics, LLC.","Salt Lake City, UT 84108",Associate Data Scientist I/II,https://www.indeed.com/cmp/Biofire-Diagnostics/,"1,001 to 5,000",Health Care,$100M to $500M (USD),Salt Lake City,UT
4500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=4b4ac81b9d40ff03&fccid=6016a085f7666f50&vjs=3,Gusto,"San Francisco, CA 94107","Data Scientist, Models and Algorithms",https://www.indeed.com/cmp/Gusto/,201 to 500,,$1M to $5M (USD),San Francisco,CA
